Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2013-10-22,"23,6","31,6","25,4",91.0,0,"3,9",7.0,330.0,1.0,NW
2013-10-23,"22,8","30,8","25,9",85.0,0,"2,5",3.0,350.0,0.0,N 
2013-10-24,"23,6",32,"26,8",82.0,,"0,9",2.0,360.0,0.0,N 
2013-10-25,23,32,"26,3",84.0,0,"1,9",2.0,360.0,0.0,N 
2013-10-26,"22,2","32,6",26,83.0,0,"5,4",2.0,100.0,0.0,N 
2013-10-27,"22,4","32,4","26,5",82.0,0,"3,7",6.0,360.0,1.0,N 
2013-10-28,"23,2","31,8","26,8",81.0,0,"2,5",6.0,360.0,2.0,N 
2013-10-29,"21,8",32,"25,4",85.0,0,"4,9",5.0,330.0,1.0,N 
2013-10-30,"22,2",32,26,86.0,1,5,6.0,360.0,1.0,N 
2013-10-31,"23,4","30,8","24,7",95.0,2,"2,5",0.0,0.0,0.0,N 
2013-11-01,"21,8",34,"26,7",81.0,"14,5","6,5",2.0,120.0,0.0,SE
2013-11-02,"22,8",30,25,93.0,0,"5,5",3.0,320.0,0.0,NW
2013-11-03,"23,2","31,2",26,89.0,"28,9","4,2",3.0,340.0,0.0,N 
2013-11-04,"22,8","29,6","24,5",94.0,2,"1,4",2.0,120.0,0.0,S 
2013-11-05,"21,6","33,2","26,3",81.0,2,"7,6",6.0,180.0,1.0,S 
2013-11-06,"24,2","31,2","26,3",88.0,1,"2,2",3.0,360.0,0.0,N 
2013-11-07,24,"30,4","25,6",90.0,"0,9","3,5",3.0,360.0,0.0,N 
2013-11-08,"22,8","32,4","26,1",88.0,"6,5",5,6.0,360.0,1.0,N 
2013-11-09,"23,4","31,4","25,9",87.0,"4,3","4,4",5.0,10.0,1.0,N 
2013-11-10,"22,4","32,4","26,4",82.0,,"4,9",4.0,360.0,0.0,N 
2013-11-11,"23,4","32,6","26,2",87.0,0,"6,2",3.0,350.0,0.0,N 
2013-11-12,"23,6","31,2","26,6",88.0,"14,5",1,4.0,150.0,1.0,SE
2013-11-13,"23,4","29,4","25,8",91.0,13,"3,6",4.0,320.0,0.0,NW
2013-11-14,"24,2","31,8","26,4",91.0,"2,2","3,3",6.0,360.0,1.0,SE
2013-11-15,"23,2",32,25,93.0,0,"3,8",4.0,360.0,0.0,N 
2013-11-16,"22,6","31,6","26,6",84.0,,"6,4",4.0,360.0,0.0,N 
2013-11-17,23,"31,4","26,5",86.0,,2,5.0,330.0,2.0,NW
2013-11-18,"22,4","32,4","25,5",85.0,0,"6,3",8.0,330.0,0.0,NW
2013-11-19,23,"32,8","25,9",87.0,50,"3,1",2.0,320.0,0.0,E 
2013-11-20,"23,2",30,"25,6",90.0,0,"0,9",3.0,120.0,0.0,SE
2013-11-21,"22,4","31,6","25,9",85.0,"4,8","3,1",4.0,340.0,2.0,N 
2013-11-22,"22,4","30,6","25,7",87.0,0,"0,9",3.0,340.0,0.0,N 
2013-11-23,"24,2","30,6","26,5",84.0,0,"0,4",3.0,360.0,0.0,N 
2013-11-24,"24,2","33,6","28,1",75.0,"3,2","6,6",5.0,170.0,1.0,S 
2013-11-25,"23,4","32,2","26,7",84.0,"4,5","5,7",3.0,340.0,0.0,N 
2013-11-26,"22,8","33,2","26,8",82.0,0,"7,6",8.0,340.0,2.0,SE
2013-11-27,"23,6","30,6","25,8",88.0,0,"3,2",4.0,360.0,1.0,N 
2013-11-28,24,"30,4","26,6",86.0,"5,5",0,2.0,160.0,0.0,S 
2013-11-29,23,32,"25,5",88.0,0,"4,8",5.0,350.0,0.0,N 
2013-11-30,23,"32,2","26,2",90.0,"37,2","2,9",3.0,110.0,0.0,SE
2013-12-01,24,"28,6","25,9",86.0,"10,2","0,2",3.0,130.0,0.0,S 
2013-12-02,"23,8","31,6","27,1",85.0,"5,1","5,2",4.0,100.0,2.0,S 
2013-12-03,"24,2","28,4","25,5",93.0,"1,5","0,1",3.0,330.0,1.0,NW
2013-12-04,"23,6","30,2","26,3",88.0,"8,7",0,4.0,90.0,2.0,SE
2013-12-05,"23,8","28,8","25,6",92.0,1,0,3.0,160.0,0.0,SE
2013-12-06,24,"27,8","25,3",94.0,5,"0,2",3.0,160.0,0.0,SW
2013-12-07,"23,8","30,4","26,5",88.0,"21,5",1,3.0,180.0,0.0,S 
2013-12-08,"23,4","32,2","26,7",85.0,0,"5,6",4.0,140.0,1.0,S 
2013-12-09,23,"31,4","25,1",91.0,4,"4,4",4.0,360.0,1.0,SE
2013-12-10,"23,4","29,4","25,5",92.0,"47,3","0,4",3.0,150.0,1.0,SE
2013-12-11,"23,4","30,2","25,3",91.0,"1,4","0,8",3.0,360.0,0.0,N 
2013-12-12,"23,2",30,"26,1",87.0,"17,8","2,3",2.0,360.0,0.0,N 
2013-12-13,"24,6",32,"26,9",88.0,,"2,5",5.0,200.0,2.0,S 
2013-12-14,"23,4",32,"26,4",88.0,18,"2,7",6.0,160.0,2.0,S 
2013-12-15,"23,4",32,"26,8",85.0,0,"5,5",3.0,120.0,0.0,N 
2013-12-16,"23,8","31,6","26,8",87.0,"19,7","7,4",3.0,320.0,0.0,NW
2013-12-17,"23,2","31,6","26,6",81.0,0,8,3.0,360.0,0.0,N 
2013-12-18,"22,8","31,6","25,9",85.0,0,"4,8",3.0,340.0,0.0,N 
2013-12-19,"24,6","32,4","26,6",88.0,"3,4","5,6",4.0,330.0,0.0,E 
2013-12-20,"23,6",31,"26,1",88.0,,"2,6",3.0,340.0,0.0,N 
2013-12-21,23,"30,8","25,4",88.0,,"1,9",3.0,150.0,1.0,SE
2013-12-22,"22,8","31,2","25,6",90.0,4,"4,3",4.0,160.0,1.0,S 
2013-12-23,"22,4",32,"25,6",87.0,78,"4,7",3.0,150.0,0.0,SE
2013-12-24,"22,2",31,"26,7",85.0,"3,2","3,7",8.0,130.0,2.0,SE
2013-12-25,"22,4",32,"25,9",84.0,0,"4,3",4.0,340.0,2.0,N 
2013-12-26,"23,2","30,2","26,1",88.0,0,"2,2",0.0,0.0,0.0,N 
2013-12-27,24,"32,6",27,86.0,"4,1","5,2",3.0,90.0,1.0,E 
2013-12-28,24,29,"25,2",90.0,0,"0,5",2.0,280.0,0.0,N 
2013-12-29,"23,4",29,"25,4",92.0,42,0,4.0,180.0,1.0,S 
2013-12-30,"23,8","30,6","26,2",82.0,"1,4","3,6",5.0,200.0,2.0,SW
2013-12-31,23,32,"25,7",87.0,0,"4,7",5.0,140.0,1.0,SE
2014-01-01,"23,4","31,4",26,88.0,6,"3,2",2.0,90.0,0.0,S 
2014-01-02,"23,4","31,8","25,9",90.0,"12,5","5,1",4.0,180.0,0.0,S 
2014-01-03,23,"30,4","25,8",90.0,15,"3,4",3.0,130.0,0.0,E 
2014-01-04,"22,6","30,4","25,5",88.0,"1,4","3,2",3.0,160.0,0.0,S 
2014-01-05,"23,4","31,8","26,5",83.0,"0,5","4,1",6.0,360.0,1.0,N 
2014-01-06,"22,4","32,4","26,1",83.0,"1,5","5,8",4.0,340.0,0.0,N 
2014-01-07,"23,4","32,2","26,4",87.0,"1,5",0,5.0,120.0,1.0,S 
2014-01-08,"22,8","32,2","26,5",81.0,0,8,5.0,160.0,1.0,S 
2014-01-09,"22,4","31,8","26,1",80.0,0,"4,1",5.0,150.0,1.0,SE
2014-01-10,"23,6","29,4","25,9",86.0,0,"0,4",4.0,100.0,1.0,E 
2014-01-11,"22,6","30,2","25,9",87.0,7,"2,1",3.0,180.0,0.0,S 
2014-01-12,"22,6","32,4","26,3",83.0,0,"6,2",4.0,170.0,1.0,S 
2014-01-13,"22,8","30,6","25,7",83.0,0,"5,1",6.0,160.0,2.0,S 
2014-01-14,"21,6",32,"25,8",81.0,0,"7,4",5.0,150.0,1.0,SE
2014-01-15,"22,8","31,4",26,80.0,0,"5,9",4.0,20.0,1.0,SE
2014-01-16,22,"32,2","26,2",81.0,0,"7,1",3.0,130.0,0.0,SE
2014-01-17,"23,4","28,8","24,7",89.0,"1,2","1,8",3.0,90.0,0.0,E 
2014-01-18,"22,4","30,6","25,7",82.0,"2,4","3,8",6.0,90.0,2.0,SE
2014-01-19,"23,4","29,4","25,5",78.0,0,"1,8",6.0,120.0,2.0,SE
2014-01-20,"20,4","32,2","25,2",77.0,,"7,8",4.0,140.0,1.0,SE
2014-01-21,"22,4",30,"24,7",86.0,0,"4,4",6.0,160.0,1.0,S 
2014-01-22,"21,8","31,4","25,5",80.0,,"7,8",7.0,160.0,2.0,SE
2014-01-23,"20,8","31,6","25,2",78.0,0,"6,8",5.0,100.0,1.0,E 
2014-01-24,"21,4","31,6","25,6",78.0,0,"5,1",3.0,100.0,0.0,E 
2014-01-25,"21,8","31,6","25,6",79.0,0,"5,9",3.0,320.0,0.0,NW
2014-01-26,"22,6","30,6","25,7",86.0,0,"5,7",3.0,360.0,0.0,N 
2014-01-27,"22,2","28,4","24,1",92.0,"24,5","0,4",2.0,100.0,0.0,N 
2014-01-28,"22,4","31,6","26,1",77.0,"3,1","7,5",5.0,150.0,2.0,SE
2014-01-29,"21,4","31,2","25,3",82.0,0,"7,2",5.0,160.0,2.0,SE
2014-01-30,"23,8","31,6","26,5",81.0,0,"7,4",5.0,90.0,2.0,E 
2014-01-31,"22,2","31,4","25,7",79.0,0,"6,2",6.0,100.0,2.0,E 
2014-02-01,"21,2","31,8","25,4",79.0,0,"6,6",3.0,90.0,1.0,E 
2014-02-02,"24,2","30,8","26,5",80.0,0,"2,9",4.0,350.0,1.0,NE
2014-02-03,"21,6",31,"25,8",78.0,0,"6,6",3.0,100.0,1.0,N 
2014-02-04,"21,8","31,2","25,6",80.0,0,"7,8",4.0,320.0,1.0,N 
2014-02-05,"23,4",33,"26,8",77.0,0,8,4.0,360.0,0.0,E 
2014-02-06,"20,4","32,4","25,6",76.0,0,8,6.0,90.0,1.0,SE
2014-02-07,21,"32,4","25,6",79.0,0,"5,9",3.0,150.0,1.0,SE
2014-02-08,"22,8","31,4","26,2",83.0,0,"6,2",5.0,10.0,0.0,N 
2014-02-09,"22,2",31,"25,9",84.0,0,"4,9",4.0,360.0,0.0,N 
2014-02-10,"21,2","32,6","25,8",80.0,0,8,4.0,360.0,0.0,N 
2014-02-11,"20,4","31,8","25,2",75.0,0,8,4.0,330.0,1.0,S 
2014-02-12,"19,2","31,8","24,4",76.0,0,"7,5",5.0,10.0,1.0,N 
2014-02-13,19,"34,4","26,2",68.0,0,"7,3",4.0,350.0,0.0,N 
2014-02-14,"21,2","34,2","26,6",78.0,0,"7,8",3.0,320.0,0.0,NW
2014-02-15,"21,4","34,4","26,2",77.0,0,"6,9",2.0,350.0,0.0,N 
2014-02-16,"22,6",33,"26,7",82.0,0,"6,8",4.0,350.0,1.0,N 
2014-02-17,"23,2","32,2","26,6",85.0,"1,8","4,1",4.0,350.0,0.0,N 
2014-02-18,"24,4","33,2","27,8",83.0,25,"5,6",5.0,160.0,1.0,SW
2014-02-19,"24,8","31,4","27,2",87.0,0,"3,5",6.0,330.0,0.0,N 
2014-02-20,"23,8","25,6",24,96.0,"28,5",0,5.0,160.0,1.0,S 
2014-02-21,"22,4","32,6","26,9",80.0,16,"6,1",5.0,130.0,1.0,S 
2014-02-22,"23,2","31,4","26,7",82.0,0,"5,2",5.0,160.0,2.0,SE
2014-02-23,"22,2","32,4","26,7",80.0,0,8,6.0,150.0,2.0,SE
2014-02-24,"20,6",33,"25,9",78.0,0,"6,8",3.0,140.0,0.0,N 
2014-02-25,22,"32,6","26,3",76.0,0,"7,9",6.0,160.0,2.0,SE
2014-02-26,"19,2","32,2","24,9",76.0,0,8,6.0,120.0,2.0,S 
2014-02-27,"20,6",33,26,74.0,0,8,4.0,150.0,1.0,SE
2014-02-28,"22,2","33,4","26,4",82.0,0,"6,7",4.0,130.0,0.0,S 
2014-03-01,24,"32,8","27,3",80.0,0,"6,7",3.0,120.0,1.0,SE
2014-03-02,"24,4",32,"26,5",89.0,0,"3,5",6.0,330.0,0.0,N 
2014-03-03,"24,4",31,"26,6",89.0,8,"2,1",3.0,90.0,0.0,NW
2014-03-04,"22,6","32,4","26,2",83.0,"7,2","5,2",3.0,160.0,0.0,S 
2014-03-05,"21,2","34,2","26,7",79.0,0,8,4.0,120.0,1.0,SE
2014-03-06,"23,4","33,4","27,3",81.0,0,8,4.0,160.0,1.0,S 
2014-03-07,"20,2","33,4","25,8",76.0,0,8,4.0,180.0,0.0,S 
2014-03-08,"22,6",34,"27,1",80.0,0,"6,5",3.0,120.0,0.0,SE
2014-03-09,"21,6","33,6","26,7",76.0,0,8,4.0,90.0,1.0,E 
2014-03-10,"20,6","33,4",26,75.0,0,8,5.0,90.0,1.0,SE
2014-03-11,"22,4","33,2","26,9",78.0,0,8,6.0,100.0,2.0,E 
2014-03-12,"21,4","34,4",27,70.0,0,"7,7",5.0,120.0,1.0,SE
2014-03-13,"22,6","33,4","26,9",77.0,0,"6,3",4.0,340.0,1.0,N 
2014-03-14,"23,2","34,6",28,77.0,0,8,6.0,160.0,2.0,SE
2014-03-15,"24,2","32,6","27,3",85.0,0,"3,7",5.0,130.0,0.0,E 
2014-03-16,"25,2","29,4","26,8",86.0,"1,4",0,4.0,120.0,2.0,SE
2014-03-17,25,"31,6","27,1",83.0,,0,4.0,130.0,0.0,SE
2014-03-18,"23,6","32,6","26,7",88.0,"11,3","3,8",3.0,350.0,0.0,N 
2014-03-19,"23,4","33,8","26,6",87.0,,"4,6",3.0,120.0,1.0,S 
2014-03-20,"24,4","32,2","27,2",85.0,"19,4","7,1",4.0,350.0,0.0,N 
2014-03-21,21,"33,8","26,2",78.0,0,"7,4",2.0,340.0,0.0,N 
2014-03-22,"22,8",33,"27,1",80.0,0,"5,8",3.0,360.0,0.0,N 
2014-03-23,"22,2",35,"27,2",78.0,0,8,5.0,120.0,2.0,SE
2014-03-24,"23,2","34,6","27,5",79.0,0,"6,9",4.0,90.0,2.0,SE
2014-03-25,"24,4","34,4","28,3",80.0,0,"6,8",6.0,100.0,1.0,N 
2014-03-26,"24,4",35,"28,4",80.0,0,"7,3",5.0,140.0,1.0,SE
2014-03-27,"24,6","35,2","28,6",80.0,0,"7,1",4.0,90.0,1.0,N 
2014-03-28,"25,2","33,8","28,4",83.0,0,"6,2",3.0,360.0,0.0,N 
2014-03-29,"23,2",34,28,78.0,0,"6,4",3.0,350.0,0.0,N 
2014-03-30,"23,4","34,6","27,2",83.0,"5,5","5,7",7.0,330.0,0.0,NW
2014-03-31,"25,6","32,8","28,4",81.0,"10,2","3,4",4.0,180.0,0.0,S 
2014-04-01,"23,2","32,4","25,7",90.0,"2,2","0,9",6.0,50.0,0.0,S 
2014-04-02,"23,6","32,6","26,5",86.0,,"5,1",5.0,350.0,0.0,NW
2014-04-03,"23,6","32,4","26,6",91.0,,"4,4",4.0,360.0,0.0,N 
2014-04-04,"23,2","32,4","26,1",86.0,0,"1,9",3.0,150.0,1.0,SE
2014-04-05,"24,2","30,8","25,6",89.0,3,0,3.0,90.0,0.0,SE
2014-04-06,"22,4","33,6","27,2",76.0,12,8,3.0,340.0,1.0,NW
2014-04-07,"22,4","33,6",27,79.0,0,"7,2",5.0,330.0,1.0,NW
2014-04-08,"22,6","33,4",27,79.0,0,"6,7",5.0,300.0,1.0,NW
2014-04-09,"23,2","33,4","27,1",81.0,0,"7,3",5.0,340.0,2.0,SE
2014-04-10,22,"32,8",26,85.0,32,"6,4",2.0,360.0,0.0,N 
2014-04-11,"23,6","31,8","27,3",81.0,"1,6","1,2",3.0,90.0,0.0,NW
2014-04-12,23,"32,4","26,5",84.0,0,5,4.0,320.0,0.0,N 
2014-04-13,"22,6","33,2","25,7",86.0,0,"2,7",3.0,340.0,1.0,N 
2014-04-14,"23,6",33,"25,8",89.0,"5,8","3,5",5.0,340.0,1.0,SE
2014-04-15,"22,6",33,"25,5",89.0,"3,9","4,5",6.0,360.0,0.0,S 
2014-04-16,"22,2","32,4","26,6",83.0,35,"4,6",3.0,320.0,0.0,NW
2014-04-17,"23,2","33,6","27,3",83.0,1,"6,2",5.0,340.0,0.0,N 
2014-04-18,"23,2","33,8","27,2",83.0,,"3,3",5.0,270.0,0.0,W 
2014-04-19,"22,6","33,6","27,2",78.0,0,"7,8",5.0,160.0,2.0,N 
2014-04-20,"24,2",34,"26,7",87.0,0,"5,5",6.0,350.0,1.0,N 
2014-04-21,"23,2","33,6","26,6",86.0,"0,8","4,8",3.0,320.0,0.0,E 
2014-04-22,"23,6",33,27,82.0,,"6,3",4.0,340.0,1.0,N 
2014-04-23,"23,6",34,"27,8",81.0,"6,5","7,4",5.0,340.0,0.0,N 
2014-04-24,25,"33,2","27,9",86.0,0,"5,8",5.0,230.0,1.0,N 
2014-04-25,"24,8","31,6","26,5",92.0,"5,2","3,7",4.0,20.0,0.0,N 
2014-04-26,23,34,28,80.0,"5,5","7,8",3.0,360.0,1.0,N 
2014-04-27,"25,4","32,8","26,1",91.0,0,"3,3",3.0,270.0,0.0,W 
2014-04-28,"22,6",33,"26,4",84.0,"55,7",6,5.0,200.0,1.0,SW
2014-04-29,"24,2","32,6","27,5",85.0,0,"3,4",4.0,350.0,0.0,N 
2014-04-30,24,"33,6","27,7",83.0,,"7,7",6.0,360.0,1.0,N 
2014-05-01,"23,6","33,6","27,9",81.0,"2,9","7,8",5.0,350.0,2.0,N 
2014-05-02,"24,2",33,"25,8",88.0,0,"5,6",4.0,350.0,0.0,N 
2014-05-03,"22,8",33,"27,3",83.0,77,"7,3",2.0,360.0,0.0,N 
2014-05-04,"24,8","34,2","28,7",82.0,0,"6,5",5.0,200.0,2.0,S 
2014-05-05,"25,2","34,2","28,3",87.0,"2,5","7,4",2.0,340.0,0.0,W 
2014-05-06,"24,4","33,2",27,88.0,"11,8","3,6",2.0,290.0,0.0,E 
2014-05-07,"24,2","33,2","26,8",87.0,"0,2","4,3",3.0,130.0,0.0,SE
2014-05-08,23,32,"26,7",87.0,"3,5",0,3.0,340.0,0.0,N 
2014-05-09,"24,4","33,2","26,8",89.0,0,"2,6",3.0,130.0,0.0,S 
2014-05-10,"24,4","32,4","27,5",86.0,"2,2","3,3",2.0,130.0,0.0,N 
2014-05-11,"25,6","32,4","28,2",84.0,"1,1","1,8",2.0,160.0,0.0,S 
2014-05-12,25,33,"27,7",87.0,"0,7","5,1",3.0,130.0,0.0,SE
2014-05-13,"23,8","33,2","27,6",83.0,,"5,4",2.0,360.0,0.0,N 
2014-05-14,"23,6","33,2","27,3",84.0,0,"3,9",2.0,180.0,0.0,S 
2014-05-15,"23,4","32,8","27,6",80.0,0,"3,6",2.0,180.0,0.0,S 
2014-05-16,"24,4","32,2","27,5",83.0,"2,9",0,2.0,300.0,0.0,S 
2014-05-17,"24,2",32,"27,6",76.0,0,"0,2",6.0,180.0,2.0,S 
2014-05-18,"24,4",33,"27,8",81.0,,"0,5",5.0,340.0,0.0,N 
2014-05-19,"25,2","33,4","28,5",77.0,2,"2,9",5.0,320.0,2.0,NW
2014-05-20,25,"33,4","28,2",81.0,,"3,9",3.0,270.0,0.0,NW
2014-05-21,"23,8","34,4","28,4",78.0,"13,4",7,4.0,120.0,2.0,SE
2014-05-22,23,34,"27,9",77.0,0,"4,4",0.0,0.0,0.0,N 
2014-05-23,"22,8","35,2","28,4",72.0,0,6,4.0,350.0,1.0,N 
2014-05-24,"23,8",34,"27,7",82.0,18,6,6.0,130.0,2.0,SW
2014-05-25,"24,6","35,2","28,9",80.0,0,"3,4",5.0,200.0,0.0,N 
2014-05-26,25,"32,4",27,91.0,0,"0,2",5.0,200.0,1.0,SW
2014-05-27,"23,4",33,"27,1",83.0,15,"3,9",3.0,320.0,0.0,NW
2014-05-28,24,"32,8","26,3",89.0,1,"1,1",5.0,300.0,1.0,N 
2014-05-29,"23,4","32,2","26,6",89.0,1,"3,4",5.0,100.0,1.0,S 
2014-05-30,"24,4","30,4","26,8",89.0,12,"1,6",3.0,360.0,0.0,N 
2014-05-31,"23,6","31,8","26,6",87.0,"0,5","0,3",4.0,360.0,0.0,N 
2014-06-01,"24,2","33,6","27,9",83.0,,"2,5",0.0,0.0,0.0,N 
2014-06-02,"24,2","32,6","27,4",85.0,,"3,9",3.0,360.0,0.0,N 
2014-06-03,"23,8","33,6","26,8",87.0,0,"4,9",6.0,130.0,0.0,SE
2014-06-04,"23,8","28,6","25,8",89.0,"6,8",0,2.0,50.0,0.0,S 
2014-06-05,"24,2","33,8","28,8",72.0,"32,9","2,2",3.0,180.0,0.0,S 
2014-06-06,"24,6","33,8","28,6",78.0,0,"4,3",3.0,180.0,0.0,S 
2014-06-07,24,"34,8","28,6",79.0,0,"7,2",5.0,200.0,0.0,SE
2014-06-08,24,"34,6","28,5",77.0,0,"5,2",5.0,200.0,1.0,SW
2014-06-09,"24,6","35,2","29,3",74.0,1,"6,9",2.0,180.0,0.0,S 
2014-06-10,"24,6",35,"29,5",72.0,0,"6,9",2.0,270.0,0.0,W 
2014-06-11,25,"34,2",28,77.0,0,"6,3",4.0,270.0,1.0,SW
2014-06-12,"23,4",30,"26,3",80.0,"20,3",0,9.0,230.0,2.0,W 
2014-06-13,"26,2",33,31,55.0,"6,1",0,6.0,180.0,2.0,SW
2014-06-14,24,31,"27,1",77.0,"7,5",0,4.0,180.0,1.0,S 
2014-06-15,"25,6","32,6",28,79.0,"1,7","3,3",4.0,180.0,1.0,S 
2014-06-16,"24,8","32,4","28,2",74.0,4,4,5.0,180.0,1.0,S 
2014-06-17,"25,8","33,6","29,5",68.0,0,"6,9",4.0,180.0,0.0,S 
2014-06-18,"26,6","33,6","29,8",61.0,0,8,4.0,180.0,1.0,S 
2014-06-19,"27,2","34,6","29,9",65.0,0,"5,6",4.0,180.0,1.0,S 
2014-06-20,"24,4","34,2","28,6",74.0,0,"3,9",4.0,180.0,1.0,S 
2014-06-21,"24,8","34,2","28,7",72.0,0,"7,6",4.0,180.0,1.0,S 
2014-06-22,"26,4","34,2","30,1",61.0,0,"6,4",8.0,200.0,3.0,SW
2014-06-23,"27,4","34,2",30,62.0,0,"6,7",8.0,200.0,2.0,SW
2014-06-24,"23,6","33,8","29,5",64.0,0,7,3.0,180.0,1.0,S 
2014-06-25,26,"34,4","29,7",61.0,0,"7,8",5.0,180.0,1.0,N 
2014-06-26,23,"33,2","27,5",72.0,0,"1,5",7.0,180.0,2.0,S 
2014-06-27,"22,8",34,"27,5",70.0,0,"5,8",6.0,180.0,1.0,S 
2014-06-28,"22,3","34,8","27,6",72.0,0,"6,5",5.0,220.0,1.0,SW
2014-06-29,"24,2","34,4","28,3",70.0,0,"3,7",5.0,270.0,0.0,W 
2014-06-30,"23,8","34,8","28,6",70.0,0,"7,5",4.0,200.0,0.0,SW
2014-07-01,"23,2","34,2",27,79.0,0,"5,2",5.0,320.0,1.0,N 
2014-07-02,"22,6","34,8","27,2",79.0,0,"5,1",5.0,340.0,1.0,N 
2014-07-03,"22,6","34,8","27,6",73.0,0,"7,6",6.0,200.0,2.0,S 
2014-07-04,27,"33,2","28,6",65.0,0,"3,6",11.0,180.0,3.0,S 
2014-07-05,"24,2",32,"29,2",56.0,4,0,8.0,200.0,2.0,SW
2014-07-06,"25,6",30,"27,8",73.0,0,0,2.0,200.0,0.0,SW
2014-07-07,"23,6","32,4","27,3",75.0,"2,5","0,9",5.0,220.0,2.0,SW
2014-07-08,"23,6","33,4","29,3",63.0,"7,6","3,1",5.0,200.0,2.0,SW
2014-07-09,"26,4","31,2","28,6",68.0,0,"0,1",7.0,220.0,1.0,S 
2014-07-10,"24,4","32,8","27,2",79.0,1,"2,7",2.0,100.0,0.0,E 
2014-07-11,24,"32,4","28,4",66.0,1,"1,4",10.0,270.0,3.0,SW
2014-07-12,26,"34,2","29,3",64.0,,"5,5",9.0,270.0,3.0,SW
2014-07-13,"25,8",34,29,68.0,0,"6,1",8.0,180.0,2.0,SW
2014-07-14,"25,8","34,2","28,9",71.0,0,"2,5",5.0,220.0,1.0,SW
2014-07-15,"25,8","33,8","28,7",71.0,0,"0,8",3.0,200.0,0.0,W 
2014-07-16,"24,6","34,2","28,5",71.0,"1,2","5,4",5.0,240.0,1.0,SW
2014-07-17,23,"34,6","28,4",65.0,0,7,6.0,180.0,1.0,S 
2014-07-18,"23,8","32,8","27,6",65.0,0,"0,9",10.0,180.0,3.0,S 
2014-07-19,"25,6",34,"30,6",56.0,0,"2,9",8.0,180.0,2.0,S 
2014-07-20,"24,4",35,"29,3",62.0,0,2,4.0,180.0,1.0,S 
2014-07-21,"24,6",35,"28,9",68.0,0,8,5.0,200.0,2.0,S 
2014-07-22,"25,6",36,"31,4",53.0,0,"6,1",5.0,270.0,2.0,S 
2014-07-23,"23,4","36,2","28,5",67.0,0,"6,2",7.0,260.0,1.0,SW
2014-07-24,24,34,"28,2",69.0,0,"4,2",9.0,180.0,2.0,S 
2014-07-25,24,"32,6","27,3",80.0,"4,5","0,5",4.0,180.0,0.0,S 
2014-07-26,"24,8","33,6","29,6",64.0,0,"2,9",6.0,180.0,2.0,SW
2014-07-27,"23,6","33,6","28,6",68.0,"8,5","5,4",8.0,180.0,2.0,S 
2014-07-28,24,35,"28,5",69.0,0,"6,8",5.0,200.0,2.0,SW
2014-07-29,"23,2","34,4","28,1",68.0,0,"3,5",4.0,180.0,1.0,S 
2014-07-30,"21,8","34,8","27,1",70.0,0,"7,4",4.0,180.0,1.0,S 
2014-07-31,"24,6","35,6","30,1",55.0,0,8,4.0,230.0,1.0,S 
2014-08-01,"23,2",35,28,66.0,0,"5,9",8.0,200.0,2.0,SW
2014-08-02,"21,4","34,6","27,3",69.0,0,"7,4",9.0,180.0,2.0,SW
2014-08-03,"24,4","34,8","28,7",65.0,0,7,6.0,160.0,2.0,S 
2014-08-04,"24,8","33,4","28,7",64.0,0,"4,9",8.0,180.0,2.0,S 
2014-08-05,"26,2",33,"29,8",59.0,0,"3,4",10.0,180.0,4.0,S 
2014-08-06,"23,2",30,"25,7",83.0,6,0,5.0,200.0,1.0,S 
2014-08-07,"23,4","31,2","26,6",77.0,"4,3",0,7.0,180.0,0.0,S 
2014-08-08,"21,8","35,2",27,75.0,"0,8","3,5",4.0,350.0,0.0,N 
2014-08-09,24,"33,4","27,7",77.0,0,"6,8",6.0,360.0,2.0,N 
2014-08-10,"23,2","33,8","27,3",78.0,0,"3,4",6.0,350.0,1.0,N 
2014-08-11,"24,4","32,8","27,5",82.0,"1,5","2,6",8.0,220.0,1.0,SW
2014-08-12,"23,6","33,8","27,3",78.0,"1,4","6,2",7.0,270.0,2.0,S 
2014-08-13,"23,2",35,"28,3",72.0,0,"5,7",4.0,350.0,0.0,W 
2014-08-14,"24,2","34,4","27,7",73.0,0,"5,7",5.0,340.0,0.0,N 
2014-08-15,24,"31,6","26,2",84.0,,"0,4",6.0,360.0,0.0,N 
2014-08-16,"23,2",33,"26,3",85.0,"4,5","5,5",8.0,330.0,2.0,N 
2014-08-17,23,34,"27,1",79.0,"21,6","7,1",5.0,200.0,1.0,SW
2014-08-18,"24,6","33,8","27,9",76.0,,"6,7",3.0,360.0,0.0,N 
2014-08-19,"24,2","32,6","27,8",73.0,0,"0,7",0.0,0.0,0.0,N 
2014-08-20,"23,4","33,2","27,2",77.0,0,"0,2",3.0,250.0,0.0,W 
2014-08-21,"22,6","31,6","26,2",83.0,0,"0,5",4.0,320.0,0.0,NW
2014-08-22,"24,4","33,6","27,6",82.0,,"5,8",8.0,350.0,1.0,NW
2014-08-23,"23,8","27,8","25,4",94.0,1,0,2.0,180.0,0.0,S 
2014-08-24,"22,6","31,8","24,9",90.0,,"4,5",5.0,360.0,0.0,N 
2014-08-25,"23,6",31,"25,3",91.0,14,"3,7",5.0,320.0,1.0,SE
